5636	31826
1198	3925	0.16666666666666666
2192	3925	0.16666666666666666
2460	3925	0.16666666666666666
3509	3925	0.16666666666666666
3967	3925	0.16666666666666666
1731	3926	0.25
2066	3926	0.25
3260	3926	0.25
5473	3926	0.25
253	3927	0.029411764705882353
469	3927	0.08823529411764706
654	3927	0.029411764705882353
716	3927	0.029411764705882353
990	3927	0.029411764705882353
1064	3927	0.029411764705882353
1197	3927	0.029411764705882353
1251	3927	0.029411764705882353
1488	3927	0.029411764705882353
1674	3927	0.029411764705882353
2010	3927	0.029411764705882353
2210	3927	0.029411764705882353
2452	3927	0.029411764705882353
2482	3927	0.029411764705882353
2892	3927	0.029411764705882353
2950	3927	0.029411764705882353
3279	3927	0.029411764705882353
3640	3927	0.029411764705882353
5071	3927	0.029411764705882353
5084	3927	0.029411764705882353
5192	3927	0.029411764705882353
5267	3927	0.029411764705882353
5295	3927	0.029411764705882353
5327	3927	0.23529411764705882
5591	3927	0.029411764705882353
1295	3928	0.2
1677	3928	0.8
485	3929	0.16666666666666666
1507	3929	0.16666666666666666
3260	3929	0.16666666666666666
3580	3929	0.16666666666666666
4335	3929	0.16666666666666666
4429	3929	0.16666666666666666
4335	3930	0.3333333333333333
5485	3930	0.6666666666666666
665	3932	0.16666666666666666
1296	3932	0.16666666666666666
1674	3932	0.16666666666666666
2460	3932	0.16666666666666666
4933	3932	0.16666666666666666
5084	3932	0.16666666666666666
1731	3933	0.25
1803	3933	0.25
4846	3933	0.25
5591	3933	0.25
2727	3934	0.3333333333333333
3358	3934	0.3333333333333333
4457	3934	0.3333333333333333
787	3935	0.2
2892	3935	0.2
3541	3935	0.2
4335	3935	0.2
4429	3935	0.2
2334	3936	1.0
1805	3937	0.3333333333333333
1950	3937	0.3333333333333333
4522	3937	0.3333333333333333
2965	3938	1.0
325	3940	0.03225806451612903
365	3940	0.0967741935483871
436	3940	0.03225806451612903
794	3940	0.03225806451612903
1178	3940	0.03225806451612903
1352	3940	0.03225806451612903
1419	3940	0.06451612903225806
1674	3940	0.12903225806451613
1803	3940	0.06451612903225806
2192	3940	0.03225806451612903
2210	3940	0.03225806451612903
2307	3940	0.0967741935483871
2520	3940	0.03225806451612903
3128	3940	0.03225806451612903
3541	3940	0.0967741935483871
3967	3940	0.06451612903225806
4335	3940	0.03225806451612903
4846	3940	0.03225806451612903
5433	3940	0.03225806451612903
4008	3941	1.0
642	3942	0.14285714285714285
787	3942	0.14285714285714285
1352	3942	0.14285714285714285
2456	3942	0.14285714285714285
2460	3942	0.14285714285714285
3967	3942	0.14285714285714285
4008	3942	0.14285714285714285
282	3943	0.06666666666666667
325	3943	0.06666666666666667
716	3943	0.06666666666666667
920	3943	0.06666666666666667
1285	3943	0.13333333333333333
1369	3943	0.13333333333333333
1674	3943	0.06666666666666667
1731	3943	0.06666666666666667
2382	3943	0.06666666666666667
4720	3943	0.06666666666666667
5295	3943	0.06666666666666667
5485	3943	0.06666666666666667
5543	3943	0.06666666666666667
4781	3944	0.25
5135	3944	0.5
5467	3944	0.25
2230	3945	0.375
4955	3945	0.625
617	3946	1.0
1428	3947	1.0
365	3948	0.09090909090909091
876	3948	0.09090909090909091
1011	3948	0.09090909090909091
1198	3948	0.09090909090909091
1674	3948	0.09090909090909091
1803	3948	0.18181818181818182
2735	3948	0.09090909090909091
3415	3948	0.09090909090909091
3967	3948	0.09090909090909091
5327	3948	0.09090909090909091
1369	3949	0.3333333333333333
1674	3949	0.3333333333333333
5084	3949	0.3333333333333333
253	3950	0.058823529411764705
618	3950	0.058823529411764705
716	3950	0.058823529411764705
1731	3950	0.058823529411764705
1803	3950	0.23529411764705882
2452	3950	0.058823529411764705
2456	3950	0.058823529411764705
3198	3950	0.058823529411764705
4335	3950	0.058823529411764705
4841	3950	0.058823529411764705
4846	3950	0.058823529411764705
4890	3950	0.058823529411764705
5591	3950	0.11764705882352941
2721	3951	0.3333333333333333
5058	3951	0.6666666666666666
540	3952	0.3333333333333333
1147	3952	0.3333333333333333
2122	3952	0.3333333333333333
1197	3953	0.16666666666666666
1198	3953	0.16666666666666666
1507	3953	0.16666666666666666
1731	3953	0.16666666666666666
5327	3953	0.16666666666666666
5485	3953	0.16666666666666666
2374	3954	1.0
1419	3957	0.1111111111111111
1674	3957	0.1111111111111111
2657	3957	0.1111111111111111
3956	3957	0.4444444444444444
4335	3957	0.1111111111111111
4429	3957	0.1111111111111111
802	3958	0.75
1240	3958	0.25
1369	3961	0.25
1419	3961	0.5
3105	3961	0.125
3378	3961	0.125
5188	3962	1.0
2421	3964	0.5
3821	3964	0.5
938	3965	0.16666666666666666
2652	3965	0.16666666666666666
4991	3965	0.5
5026	3965	0.16666666666666666
2192	3966	0.3333333333333333
4933	3966	0.3333333333333333
5543	3966	0.3333333333333333
19	3967	0.05
365	3967	0.05
469	3967	0.1
631	3967	0.05
716	3967	0.05
794	3967	0.05
1352	3967	0.05
1507	3967	0.05
1803	3967	0.05
2452	3967	0.05
2510	3967	0.05
2689	3967	0.05
2950	3967	0.05
3493	3967	0.05
3509	3967	0.05
4429	3967	0.05
5084	3967	0.05
5591	3967	0.1
937	3968	0.25
2822	3968	0.25
4244	3968	0.25
4846	3968	0.25
5058	3969	1.0
1197	3970	1.0
323	3971	0.16666666666666666
1352	3971	0.16666666666666666
1674	3971	0.3333333333333333
3967	3971	0.16666666666666666
4335	3971	0.16666666666666666
19	3972	0.09090909090909091
469	3972	0.09090909090909091
794	3972	0.09090909090909091
1674	3972	0.18181818181818182
2210	3972	0.09090909090909091
2452	3972	0.09090909090909091
4642	3972	0.09090909090909091
4752	3972	0.09090909090909091
5295	3972	0.09090909090909091
5591	3972	0.09090909090909091
1064	3973	0.2
1419	3973	0.4
3967	3973	0.2
4335	3973	0.2
1419	3974	1.0
147	3975	0.125
3665	3975	0.125
4140	3975	0.125
4673	3975	0.125
5467	3975	0.5
135	3976	0.7272727272727273
5115	3976	0.2727272727272727
2276	3977	1.0
1059	3978	0.3333333333333333
3601	3978	0.6666666666666666
1419	3979	0.4
4335	3979	0.4
4642	3979	0.2
1662	3980	0.5
3023	3980	0.5
13	3981	0.16666666666666666
1337	3981	0.16666666666666666
3952	3981	0.16666666666666666
4336	3981	0.3333333333333333
5127	3981	0.16666666666666666
579	3982	0.25
4005	3982	0.25
5089	3982	0.25
5116	3982	0.25
378	3984	0.14285714285714285
1553	3984	0.14285714285714285
1674	3984	0.2857142857142857
4890	3984	0.14285714285714285
5192	3984	0.14285714285714285
5591	3984	0.14285714285714285
836	3985	0.16666666666666666
1419	3985	0.3333333333333333
2435	3985	0.16666666666666666
2689	3985	0.16666666666666666
3967	3985	0.16666666666666666
946	3986	0.16666666666666666
1419	3986	0.16666666666666666
1674	3986	0.16666666666666666
2210	3986	0.16666666666666666
4688	3986	0.16666666666666666
5485	3986	0.16666666666666666
325	3987	0.14285714285714285
1613	3987	0.14285714285714285
1674	3987	0.14285714285714285
1731	3987	0.14285714285714285
2210	3987	0.14285714285714285
4890	3987	0.14285714285714285
5327	3987	0.14285714285714285
1419	3988	0.25
3260	3988	0.25
4335	3988	0.5
1419	3990	1.0
938	3991	1.0
365	3992	0.1875
787	3992	0.1875
1070	3992	0.0625
1674	3992	0.3125
1873	3992	0.125
2482	3992	0.0625
3260	3992	0.0625
3571	3993	1.0
282	3994	0.2857142857142857
365	3994	0.2857142857142857
794	3994	0.14285714285714285
3541	3994	0.14285714285714285
5473	3994	0.14285714285714285
5115	3995	1.0
787	3996	0.1
1190	3996	0.1
1419	3996	0.4
2520	3996	0.1
3498	3996	0.1
4736	3996	0.1
5167	3996	0.1
19	3997	0.03225806451612903
185	3997	0.03225806451612903
282	3997	0.03225806451612903
365	3997	0.2903225806451613
469	3997	0.03225806451612903
702	3997	0.03225806451612903
1011	3997	0.12903225806451613
1419	3997	0.03225806451612903
2185	3997	0.06451612903225806
2210	3997	0.03225806451612903
3311	3997	0.03225806451612903
3956	3997	0.06451612903225806
4213	3997	0.03225806451612903
4241	3997	0.03225806451612903
4933	3997	0.03225806451612903
5192	3997	0.03225806451612903
5473	3997	0.06451612903225806
1198	3998	0.125
1352	3998	0.125
1803	3998	0.25
2452	3998	0.125
3967	3998	0.25
4429	3998	0.125
469	3999	0.09090909090909091
1064	3999	0.09090909090909091
1240	3999	0.09090909090909091
1731	3999	0.09090909090909091
3805	3999	0.09090909090909091
4335	3999	0.18181818181818182
4429	3999	0.09090909090909091
4522	3999	0.09090909090909091
5358	3999	0.09090909090909091
5516	3999	0.09090909090909091
133	4000	0.4
1141	4000	0.2
3308	4000	0.2
5127	4000	0.2
282	4001	0.05555555555555555
469	4001	0.1111111111111111
663	4001	0.05555555555555555
802	4001	0.05555555555555555
1334	4001	0.05555555555555555
1411	4001	0.05555555555555555
1488	4001	0.05555555555555555
1613	4001	0.05555555555555555
1662	4001	0.05555555555555555
2241	4001	0.05555555555555555
2337	4001	0.05555555555555555
3818	4001	0.05555555555555555
3967	4001	0.05555555555555555
4765	4001	0.05555555555555555
4846	4001	0.05555555555555555
5295	4001	0.05555555555555555
5591	4001	0.05555555555555555
1285	4002	0.25
1419	4002	0.5
2639	4002	0.25
3628	4003	0.7692307692307693
3650	4003	0.23076923076923078
1317	4004	0.1
1419	4004	0.9
1198	4005	0.3333333333333333
1419	4005	0.16666666666666666
3982	4005	0.3333333333333333
5089	4005	0.16666666666666666
5150	4006	0.4
5508	4006	0.6
268	4007	0.42857142857142855
1419	4007	0.5714285714285714
480	4008	0.2
4335	4008	0.2
4424	4008	0.4
4429	4008	0.2
769	4010	0.8
840	4010	0.2
654	4011	0.1111111111111111
946	4011	0.2222222222222222
2210	4011	0.1111111111111111
2223	4011	0.1111111111111111
2452	4011	0.1111111111111111
2816	4011	0.1111111111111111
4720	4011	0.1111111111111111
4985	4011	0.1111111111111111
4606	4012	1.0
5628	4014	1.0
2374	4015	1.0
979	4016	1.0
1803	4017	0.5
3128	4017	0.3333333333333333
3967	4017	0.16666666666666666
602	4019	1.0
1419	4020	0.3333333333333333
3967	4020	0.16666666666666666
3982	4020	0.16666666666666666
5089	4020	0.3333333333333333
365	4021	0.2
1197	4021	0.2
3967	4021	0.2
4335	4021	0.2
4890	4021	0.2
2657	4022	0.125
3667	4022	0.125
3946	4022	0.125
3958	4022	0.25
4184	4022	0.125
4345	4022	0.125
4404	4022	0.125
69	4023	0.03773584905660377
460	4023	0.018867924528301886
874	4023	0.018867924528301886
1295	4023	0.660377358490566
1471	4023	0.03773584905660377
1508	4023	0.018867924528301886
1618	4023	0.018867924528301886
1677	4023	0.018867924528301886
3244	4023	0.05660377358490566
3428	4023	0.018867924528301886
3439	4023	0.018867924528301886
3768	4023	0.05660377358490566
4067	4023	0.018867924528301886
325	4024	0.08333333333333333
612	4024	0.08333333333333333
654	4024	0.08333333333333333
836	4024	0.08333333333333333
920	4024	0.08333333333333333
1352	4024	0.08333333333333333
2431	4024	0.08333333333333333
3953	4024	0.08333333333333333
4846	4024	0.08333333333333333
4890	4024	0.08333333333333333
5272	4024	0.08333333333333333
5327	4024	0.08333333333333333
369	4025	0.14285714285714285
2941	4025	0.14285714285714285
3445	4025	0.14285714285714285
4723	4025	0.14285714285714285
5467	4025	0.42857142857142855
650	4026	0.2857142857142857
3756	4026	0.14285714285714285
3931	4026	0.14285714285714285
3946	4026	0.14285714285714285
3958	4026	0.14285714285714285
4640	4026	0.14285714285714285
4424	4027	1.0
3768	4028	1.0
1507	4029	0.3333333333333333
2192	4029	0.3333333333333333
4720	4029	0.3333333333333333
282	4030	0.14285714285714285
1334	4030	0.2857142857142857
2267	4030	0.14285714285714285
2452	4030	0.14285714285714285
4335	4030	0.14285714285714285
4846	4030	0.14285714285714285
3848	4031	1.0
282	4033	0.14285714285714285
865	4033	0.14285714285714285
937	4033	0.14285714285714285
3260	4033	0.14285714285714285
4335	4033	0.14285714285714285
4429	4033	0.2857142857142857
723	4034	0.2
2230	4034	0.2
3183	4034	0.2
3358	4034	0.2
3765	4034	0.2
365	4035	0.05555555555555555
1239	4035	0.05555555555555555
1352	4035	0.05555555555555555
1528	4035	0.05555555555555555
1674	4035	0.05555555555555555
1731	4035	0.05555555555555555
2210	4035	0.05555555555555555
2246	4035	0.05555555555555555
2950	4035	0.05555555555555555
3967	4035	0.05555555555555555
4335	4035	0.05555555555555555
4424	4035	0.05555555555555555
4429	4035	0.05555555555555555
4720	4035	0.05555555555555555
4890	4035	0.05555555555555555
4918	4035	0.05555555555555555
4985	4035	0.05555555555555555
5327	4035	0.05555555555555555
769	4036	0.8333333333333334
1419	4036	0.16666666666666666
327	4037	0.125
365	4037	0.125
1510	4037	0.125
2456	4037	0.125
4084	4037	0.125
4214	4037	0.125
4642	4037	0.125
5591	4037	0.125
794	4038	0.041666666666666664
836	4038	0.041666666666666664
920	4038	0.08333333333333333
1064	4038	0.041666666666666664
1131	4038	0.041666666666666664
1674	4038	0.08333333333333333
1731	4038	0.041666666666666664
2382	4038	0.08333333333333333
2431	4038	0.041666666666666664
2520	4038	0.041666666666666664
2639	4038	0.041666666666666664
3260	4038	0.041666666666666664
3388	4038	0.041666666666666664
4184	4038	0.041666666666666664
4335	4038	0.041666666666666664
5267	4038	0.041666666666666664
5327	4038	0.08333333333333333
5485	4038	0.041666666666666664
5591	4038	0.08333333333333333
817	4039	0.1935483870967742
2307	4039	0.0967741935483871
2493	4039	0.12903225806451613
2998	4039	0.03225806451612903
3089	4039	0.03225806451612903
3191	4039	0.06451612903225806
3610	4039	0.0967741935483871
4163	4039	0.03225806451612903
4368	4039	0.03225806451612903
4517	4039	0.12903225806451613
4736	4039	0.06451612903225806
4933	4039	0.03225806451612903
5031	4039	0.06451612903225806
794	4040	0.3333333333333333
3415	4040	0.3333333333333333
4687	4040	0.3333333333333333
727	4041	0.017241379310344827
739	4041	0.017241379310344827
817	4041	0.3103448275862069
834	4041	0.017241379310344827
1070	4041	0.017241379310344827
1266	4041	0.017241379310344827
1419	4041	0.034482758620689655
1428	4041	0.017241379310344827
1915	4041	0.017241379310344827
2712	4041	0.017241379310344827
2888	4041	0.017241379310344827
3382	4041	0.017241379310344827
3388	4041	0.017241379310344827
3427	4041	0.017241379310344827
4429	4041	0.017241379310344827
4608	4041	0.017241379310344827
4736	4041	0.39655172413793105
4745	4041	0.017241379310344827
327	4042	0.1111111111111111
365	4042	0.1111111111111111
754	4042	0.1111111111111111
1507	4042	0.1111111111111111
1674	4042	0.1111111111111111
2510	4042	0.1111111111111111
2735	4042	0.1111111111111111
4882	4042	0.1111111111111111
5516	4042	0.1111111111111111
2033	4043	0.3333333333333333
2074	4043	0.3333333333333333
2920	4043	0.3333333333333333
300	4044	0.11538461538461539
531	4044	0.038461538461538464
750	4044	0.038461538461538464
789	4044	0.038461538461538464
1416	4044	0.038461538461538464
2325	4044	0.07692307692307693
2513	4044	0.038461538461538464
2771	4044	0.038461538461538464
2983	4044	0.038461538461538464
3569	4044	0.038461538461538464
3842	4044	0.038461538461538464
4276	4044	0.23076923076923078
4353	4044	0.038461538461538464
4383	4044	0.038461538461538464
4547	4044	0.07692307692307693
5467	4044	0.038461538461538464
5628	4044	0.038461538461538464
1352	4045	0.14285714285714285
1510	4045	0.2857142857142857
1674	4045	0.14285714285714285
1721	4045	0.14285714285714285
1858	4045	0.14285714285714285
3818	4045	0.14285714285714285
1419	4046	1.0
282	4047	1.0
282	4048	0.2
325	4048	0.2
1674	4048	0.2
3065	4048	0.2
4918	4048	0.2
1011	4049	0.3333333333333333
2189	4049	0.3333333333333333
2452	4049	0.3333333333333333
650	4050	0.3
3958	4050	0.1
4001	4050	0.1
4022	4050	0.2
4184	4050	0.1
4404	4050	0.1
4555	4050	0.1
185	4051	0.2
702	4051	0.2
1011	4051	0.2
2185	4051	0.2
5327	4051	0.2
5058	4053	1.0
3358	4054	0.3333333333333333
4022	4054	0.3333333333333333
4555	4054	0.3333333333333333
19	4055	0.3333333333333333
642	4055	0.3333333333333333
1654	4055	0.3333333333333333
1419	4056	0.4
2452	4056	0.2
4335	4056	0.2
5084	4056	0.2
1803	4057	0.5
3967	4057	0.5
1122	4058	0.3333333333333333
1674	4058	0.3333333333333333
4933	4058	0.3333333333333333
5467	4059	1.0
5058	4060	1.0
365	4061	0.2
1070	4061	0.2
1185	4061	0.2
1308	4061	0.2
1419	4061	0.2
1101	4062	0.25
3509	4062	0.25
3541	4062	0.25
5267	4062	0.25
667	4063	0.3333333333333333
1337	4063	0.3333333333333333
3952	4063	0.3333333333333333
69	4064	0.16666666666666666
1796	4064	0.3333333333333333
3768	4064	0.5
286	4065	0.008403361344537815
325	4065	0.008403361344537815
343	4065	0.008403361344537815
365	4065	0.01680672268907563
436	4065	0.008403361344537815
469	4065	0.008403361344537815
631	4065	0.008403361344537815
665	4065	0.008403361344537815
667	4065	0.008403361344537815
794	4065	0.008403361344537815
817	4065	0.008403361344537815
876	4065	0.008403361344537815
1064	4065	0.008403361344537815
1190	4065	0.008403361344537815
1211	4065	0.008403361344537815
1240	4065	0.008403361344537815
1266	4065	0.008403361344537815
1317	4065	0.008403361344537815
1334	4065	0.008403361344537815
1369	4065	0.008403361344537815
1419	4065	0.09243697478991597
1488	4065	0.008403361344537815
1510	4065	0.008403361344537815
1534	4065	0.008403361344537815
1561	4065	0.008403361344537815
1674	4065	0.008403361344537815
1731	4065	0.008403361344537815
1782	4065	0.008403361344537815
1803	4065	0.008403361344537815
1915	4065	0.14285714285714285
2657	4065	0.008403361344537815
2943	4065	0.008403361344537815
2959	4065	0.008403361344537815
2998	4065	0.025210084033613446
3260	4065	0.008403361344537815
3339	4065	0.01680672268907563
3473	4065	0.008403361344537815
3541	4065	0.04201680672268908
3860	4065	0.008403361344537815
3956	4065	0.025210084033613446
3967	4065	0.01680672268907563
4184	4065	0.008403361344537815
4335	4065	0.008403361344537815
4429	4065	0.01680672268907563
4517	4065	0.17647058823529413
4625	4065	0.03361344537815126
4736	4065	0.01680672268907563
5038	4065	0.008403361344537815
5183	4065	0.008403361344537815
5398	4065	0.01680672268907563
5469	4065	0.008403361344537815
5473	4065	0.03361344537815126
5554	4065	0.008403361344537815
365	4066	0.08
378	4066	0.04
705	4066	0.04
794	4066	0.04
1064	4066	0.04
1171	4066	0.04
1218	4066	0.04
1317	4066	0.04
1488	4066	0.04
1873	4066	0.04
2185	4066	0.04
2482	4066	0.04
2639	4066	0.04
2959	4066	0.04
3491	4066	0.04
3767	4066	0.04
3818	4066	0.04
4335	4066	0.04
4508	4066	0.04
5418	4066	0.04
5485	4066	0.04
5516	4066	0.04
5590	4066	0.04
5591	4066	0.04
365	4068	0.02127659574468085
378	4068	0.02127659574468085
404	4068	0.02127659574468085
469	4068	0.02127659574468085
794	4068	0.02127659574468085
937	4068	0.02127659574468085
946	4068	0.02127659574468085
1171	4068	0.02127659574468085
1205	4068	0.02127659574468085
1239	4068	0.02127659574468085
1308	4068	0.02127659574468085
1352	4068	0.0425531914893617
1369	4068	0.02127659574468085
1507	4068	0.02127659574468085
1510	4068	0.02127659574468085
1674	4068	0.02127659574468085
1731	4068	0.02127659574468085
1803	4068	0.02127659574468085
1822	4068	0.02127659574468085
2210	4068	0.02127659574468085
2382	4068	0.02127659574468085
2482	4068	0.02127659574468085
2520	4068	0.02127659574468085
2735	4068	0.0425531914893617
2816	4068	0.02127659574468085
3195	4068	0.02127659574468085
3509	4068	0.02127659574468085
3967	4068	0.02127659574468085
4008	4068	0.02127659574468085
4335	4068	0.0425531914893617
4397	4068	0.02127659574468085
4424	4068	0.06382978723404255
4846	4068	0.02127659574468085
4985	4068	0.02127659574468085
5327	4068	0.0425531914893617
5485	4068	0.0851063829787234
5516	4068	0.02127659574468085
5617	4068	0.02127659574468085
1674	4069	0.2
2452	4069	0.4
3509	4069	0.2
4335	4069	0.2
944	4070	0.25
2230	4070	0.25
2727	4070	0.25
4001	4070	0.25
1334	4071	0.2
1674	4071	0.4
2210	4071	0.2
2452	4071	0.2
282	4073	0.058823529411764705
327	4073	0.058823529411764705
794	4073	0.058823529411764705
937	4073	0.23529411764705882
1240	4073	0.058823529411764705
1419	4073	0.23529411764705882
3339	4073	0.11764705882352941
3493	4073	0.058823529411764705
3956	4073	0.058823529411764705
4384	4073	0.058823529411764705
5058	4074	1.0
1211	4075	0.02631578947368421
1419	4075	0.42105263157894735
1674	4075	0.13157894736842105
3378	4075	0.07894736842105263
3967	4075	0.02631578947368421
4335	4075	0.07894736842105263
4429	4075	0.02631578947368421
4787	4075	0.02631578947368421
5167	4075	0.18421052631578946
787	4076	0.05263157894736842
1171	4076	0.05263157894736842
1419	4076	0.05263157894736842
1674	4076	0.2631578947368421
1803	4076	0.10526315789473684
2510	4076	0.05263157894736842
2639	4076	0.05263157894736842
3260	4076	0.05263157894736842
3818	4076	0.05263157894736842
4397	4076	0.05263157894736842
4429	4076	0.05263157894736842
5267	4076	0.05263157894736842
5324	4076	0.05263157894736842
5473	4076	0.05263157894736842
178	4077	0.2222222222222222
1338	4077	0.1111111111111111
3730	4077	0.4444444444444444
4195	4077	0.1111111111111111
5115	4077	0.1111111111111111
469	4078	0.16666666666666666
631	4078	0.08333333333333333
999	4078	0.08333333333333333
1507	4078	0.08333333333333333
1674	4078	0.16666666666666666
3818	4078	0.08333333333333333
4508	4078	0.08333333333333333
4720	4078	0.08333333333333333
4846	4078	0.08333333333333333
5084	4078	0.08333333333333333
19	4079	0.008620689655172414
365	4079	0.08620689655172414
618	4079	0.008620689655172414
716	4079	0.008620689655172414
787	4079	0.008620689655172414
794	4079	0.008620689655172414
937	4079	0.017241379310344827
1011	4079	0.034482758620689655
1131	4079	0.008620689655172414
1242	4079	0.008620689655172414
1285	4079	0.008620689655172414
1352	4079	0.008620689655172414
1419	4079	0.008620689655172414
1507	4079	0.008620689655172414
1510	4079	0.008620689655172414
1613	4079	0.008620689655172414
1674	4079	0.10344827586206896
1731	4079	0.008620689655172414
1780	4079	0.008620689655172414
2210	4079	0.008620689655172414
2246	4079	0.008620689655172414
2267	4079	0.008620689655172414
2452	4079	0.008620689655172414
2456	4079	0.008620689655172414
2460	4079	0.008620689655172414
2510	4079	0.008620689655172414
2520	4079	0.008620689655172414
2639	4079	0.008620689655172414
2667	4079	0.008620689655172414
2735	4079	0.02586206896551724
2822	4079	0.008620689655172414
2892	4079	0.008620689655172414
2950	4079	0.008620689655172414
3128	4079	0.017241379310344827
3260	4079	0.008620689655172414
3279	4079	0.008620689655172414
3311	4079	0.008620689655172414
3493	4079	0.008620689655172414
3509	4079	0.034482758620689655
3749	4079	0.008620689655172414
3818	4079	0.017241379310344827
3953	4079	0.008620689655172414
3956	4079	0.008620689655172414
3967	4079	0.02586206896551724
4008	4079	0.008620689655172414
4184	4079	0.05172413793103448
4335	4079	0.07758620689655173
4424	4079	0.008620689655172414
4451	4079	0.008620689655172414
4624	4079	0.008620689655172414
4846	4079	0.008620689655172414
4882	4079	0.017241379310344827
4985	4079	0.008620689655172414
5038	4079	0.008620689655172414
5084	4079	0.008620689655172414
5327	4079	0.07758620689655173
5485	4079	0.034482758620689655
5516	4079	0.008620689655172414
185	4080	0.2
1011	4080	0.8
253	4081	0.08333333333333333
1803	4081	0.16666666666666666
2185	4081	0.08333333333333333
2353	4081	0.08333333333333333
2639	4081	0.08333333333333333
2764	4081	0.08333333333333333
3509	4081	0.08333333333333333
3774	4081	0.08333333333333333
4107	4081	0.08333333333333333
4642	4081	0.08333333333333333
4720	4081	0.08333333333333333
3952	4082	0.8888888888888888
4829	4082	0.1111111111111111
2215	4083	0.5
3946	4083	0.5
3958	4085	1.0
1419	4086	0.3333333333333333
1674	4086	0.5
3953	4086	0.16666666666666666
5058	4087	1.0
282	4088	0.25
325	4088	0.25
2510	4088	0.25
2657	4088	0.25
1419	4089	0.8461538461538461
1510	4089	0.07692307692307693
3818	4089	0.07692307692307693
107	4090	0.02564102564102564
135	4090	0.08717948717948718
149	4090	0.041025641025641026
291	4090	0.1282051282051282
458	4090	0.07179487179487179
955	4090	0.005128205128205128
1436	4090	0.005128205128205128
1590	4090	0.05128205128205128
1707	4090	0.05128205128205128
1744	4090	0.03076923076923077
2533	4090	0.02564102564102564
2655	4090	0.015384615384615385
3173	4090	0.015384615384615385
3242	4090	0.005128205128205128
3416	4090	0.015384615384615385
3453	4090	0.005128205128205128
3581	4090	0.1282051282051282
3707	4090	0.005128205128205128
3730	4090	0.005128205128205128
3825	4090	0.010256410256410256
3831	4090	0.02564102564102564
4194	4090	0.005128205128205128
4273	4090	0.015384615384615385
4344	4090	0.035897435897435895
4520	4090	0.015384615384615385
4748	4090	0.010256410256410256
4805	4090	0.020512820512820513
4889	4090	0.005128205128205128
4909	4090	0.010256410256410256
4949	4090	0.010256410256410256
5115	4090	0.005128205128205128
5155	4090	0.010256410256410256
5170	4090	0.005128205128205128
5171	4090	0.005128205128205128
5196	4090	0.020512820512820513
5197	4090	0.010256410256410256
5199	4090	0.015384615384615385
5201	4090	0.010256410256410256
5210	4090	0.010256410256410256
5347	4090	0.005128205128205128
5559	4090	0.020512820512820513
4351	4091	1.0
716	4092	0.08333333333333333
1205	4092	0.08333333333333333
1510	4092	0.08333333333333333
1674	4092	0.16666666666666666
2452	4092	0.08333333333333333
2456	4092	0.08333333333333333
2639	4092	0.08333333333333333
3967	4092	0.08333333333333333
4642	4092	0.08333333333333333
5192	4092	0.08333333333333333
5516	4092	0.08333333333333333
852	4093	0.16666666666666666
1266	4093	0.8333333333333334
177	4094	0.0625
469	4094	0.1875
1352	4094	0.0625
1419	4094	0.125
1674	4094	0.0625
1803	4094	0.0625
2382	4094	0.1875
2807	4094	0.0625
3279	4094	0.0625
5327	4094	0.0625
5591	4094	0.0625
642	4095	0.125
1998	4095	0.25
3916	4095	0.125
3956	4095	0.5
1419	4096	1.0
269	4097	0.03125
365	4097	0.3125
469	4097	0.03125
794	4097	0.0625
885	4097	0.03125
1064	4097	0.03125
1127	4097	0.03125
1473	4097	0.03125
1674	4097	0.0625
2460	4097	0.03125
2667	4097	0.03125
3541	4097	0.03125
3967	4097	0.03125
4335	4097	0.09375
4522	4097	0.03125
4882	4097	0.03125
5084	4097	0.03125
5295	4097	0.03125
5327	4097	0.03125
602	4098	0.5
3258	4098	0.5
716	4099	0.3333333333333333
2657	4099	0.3333333333333333
2943	4099	0.3333333333333333
5188	4100	1.0
665	4101	0.5
787	4101	0.5
3364	4102	0.25
4276	4102	0.75
1404	4103	0.2
1934	4103	0.2
4293	4103	0.6
19	4104	0.05263157894736842
365	4104	0.05263157894736842
469	4104	0.15789473684210525
625	4104	0.05263157894736842
1197	4104	0.05263157894736842
1352	4104	0.05263157894736842
1510	4104	0.05263157894736842
2267	4104	0.05263157894736842
2382	4104	0.10526315789473684
2950	4104	0.05263157894736842
3198	4104	0.05263157894736842
4008	4104	0.05263157894736842
4163	4104	0.05263157894736842
4752	4104	0.05263157894736842
5327	4104	0.05263157894736842
5591	4104	0.05263157894736842
380	4105	0.2857142857142857
1419	4105	0.14285714285714285
1488	4105	0.42857142857142855
4720	4105	0.14285714285714285
2657	4106	0.5
3260	4106	0.5
4429	4107	1.0
286	4109	0.05
469	4109	0.05
1131	4109	0.05
1334	4109	0.1
1648	4109	0.05
2452	4109	0.1
2482	4109	0.05
3003	4109	0.05
3260	4109	0.1
3580	4109	0.1
3967	4109	0.05
4846	4109	0.05
4882	4109	0.1
5439	4109	0.05
5591	4109	0.05
436	4110	0.16666666666666666
794	4110	0.16666666666666666
1731	4110	0.16666666666666666
2735	4110	0.16666666666666666
2950	4110	0.16666666666666666
4684	4110	0.16666666666666666
5058	4111	1.0
5467	4113	1.0
817	4114	0.16666666666666666
1867	4114	0.16666666666666666
2657	4114	0.16666666666666666
4335	4114	0.16666666666666666
4841	4114	0.16666666666666666
